file,label,normalized_digits,template,label_pattern,bbox_left,bbox_top,bbox_width,bbox_height,canvas_width,canvas_height,font,font_source,split
train/000207.png,918.2,9182,title_block,one_decimal,171,132,46,15,384,192,C:\Windows\Fonts\bahnschrift.ttf,windows-surrogate,train
train/000208.png,132.26,13226,title_block,two_decimal,185,140,61,16,384,192,C:\Windows\Fonts\bahnschrift.ttf,windows-surrogate,train
train/000209.png,71-1208,711208,horizontal_dimension,drawing_no,114,108,105,17,384,192,C:\Windows\Fonts\consola.ttf,windows-surrogate,train
train/000210.png,2/11,211,table_callout,sheet,179,70,56,21,384,192,C:\Windows\Fonts\arial.ttf,windows-surrogate,train
train/000211.png,431,431,table_callout,plain_mm,300,56,36,16,384,192,C:\Windows\Fonts\arialbd.ttf,windows-surrogate,train
train/000212.png,960:311,960311,title_block,coordinate,190,140,64,13,384,192,C:\Windows\Fonts\segoeui.ttf,windows-surrogate,train
train/000213.png,91.7,917,leader_note,one_decimal,111,33,41,16,384,192,C:\Windows\Fonts\segoeui.ttf,windows-surrogate,train
train/000214.png,5/9,59,table_callout,sheet,103,78,51,21,384,192,C:\Windows\Fonts\cour.ttf,windows-surrogate,train
train/000215.png,1:20,120,horizontal_dimension,scale,173,93,47,17,384,192,C:\Windows\Fonts\arialbd.ttf,windows-surrogate,train
train/000216.png,"95,055",95055,horizontal_dimension,mass,155,96,69,21,384,192,C:\Windows\Fonts\bahnschrift.ttf,windows-surrogate,train
train/000217.png,8/2,82,leader_note,sheet,227,15,39,25,384,192,C:\Windows\Fonts\bahnschrift.ttf,windows-surrogate,train
train/000218.png,4/2,42,title_block,sheet,192,153,35,20,384,192,C:\Windows\Fonts\segoeui.ttf,windows-surrogate,train
train/000219.png,978,978,horizontal_dimension,plain_mm,177,134,45,16,384,192,C:\Windows\Fonts\cour.ttf,windows-surrogate,train
train/000220.png,"13,790",13790,table_callout,mass,125,54,78,26,384,192,C:\Windows\Fonts\bahnschrift.ttf,windows-surrogate,train
train/000221.png,2032/05/12,20320512,leader_note,date,202,39,132,21,384,192,C:\Windows\Fonts\segoeui.ttf,windows-surrogate,train
train/000222.png,550,550,leader_note,plain_mm,143,44,33,13,384,192,C:\Windows\Fonts\consola.ttf,windows-surrogate,train
train/000223.png,34.43-02,344302,table_callout,tolerance_range,210,60,92,17,384,192,C:\Windows\Fonts\arial.ttf,windows-surrogate,train
train/000224.png,800,800,table_callout,plain_mm,120,28,48,16,384,192,C:\Windows\Fonts\cour.ttf,windows-surrogate,train
train/000225.png,10:5,105,table_callout,scale,151,69,60,16,384,192,C:\Windows\Fonts\cour.ttf,windows-surrogate,train
train/000226.png,436.7,4367,title_block,one_decimal,150,126,50,12,384,192,C:\Windows\Fonts\consola.ttf,windows-surrogate,train
train/000227.png,"41,436",41436,title_block,mass,169,131,55,16,384,192,C:\Windows\Fonts\arialbd.ttf,windows-surrogate,train
train/000228.png,8/8,88,leader_note,sheet,259,28,38,20,384,192,C:\Windows\Fonts\arial.ttf,windows-surrogate,train
train/000229.png,313.57,31357,title_block,two_decimal,157,126,88,20,384,192,C:\Windows\Fonts\arialbd.ttf,windows-surrogate,train
train/000230.png,2:10,210,leader_note,scale,154,43,39,14,384,192,C:\Windows\Fonts\arialbd.ttf,windows-surrogate,train
train/000231.png,423,423,horizontal_dimension,plain_mm,166,89,45,17,384,192,C:\Windows\Fonts\consola.ttf,windows-surrogate,train
train/000232.png,513,513,title_block,plain_mm,158,109,39,15,384,192,C:\Windows\Fonts\consola.ttf,windows-surrogate,train
train/000233.png,2025/04/20,20250420,title_block,date,183,119,119,21,384,192,C:\Windows\Fonts\bahnschrift.ttf,windows-surrogate,train
train/000234.png,5/8,58,leader_note,sheet,175,86,36,16,384,192,C:\Windows\Fonts\consola.ttf,windows-surrogate,train
train/000235.png,243:579,243579,table_callout,coordinate,191,42,98,20,384,192,C:\Windows\Fonts\arial.ttf,windows-surrogate,train
train/000236.png,63.8,638,table_callout,one_decimal,104,137,56,20,384,192,C:\Windows\Fonts\arialbd.ttf,windows-surrogate,train
train/000237.png,"4,707",4707,table_callout,mass,181,22,50,18,384,192,C:\Windows\Fonts\arialbd.ttf,windows-surrogate,train
train/000238.png,6/5,65,horizontal_dimension,sheet,182,81,30,15,384,192,C:\Windows\Fonts\arial.ttf,windows-surrogate,train
train/000239.png,9:810,9810,horizontal_dimension,coordinate,132,84,75,17,384,192,C:\Windows\Fonts\consolab.ttf,windows-surrogate,train
train/000240.png,"96,965",96965,leader_note,mass,174,33,54,16,384,192,C:\Windows\Fonts\segoeui.ttf,windows-surrogate,train
train/000241.png,2030/12/20,20301220,table_callout,date,156,157,130,20,384,192,C:\Windows\Fonts\consolab.ttf,windows-surrogate,train
train/000242.png,1:2,12,table_callout,scale,89,158,36,14,384,192,C:\Windows\Fonts\consolab.ttf,windows-surrogate,train
train/000243.png,635:266,635266,leader_note,coordinate,160,73,71,15,384,192,C:\Windows\Fonts\segoeui.ttf,windows-surrogate,train
train/000244.png,388.9,3889,horizontal_dimension,one_decimal,118,131,72,21,384,192,C:\Windows\Fonts\arialbd.ttf,windows-surrogate,train
train/000245.png,14.88-09,148809,leader_note,tolerance_range,195,64,104,15,384,192,C:\Windows\Fonts\consola.ttf,windows-surrogate,train
train/000246.png,74.31-01,743101,leader_note,tolerance_range,181,83,80,12,384,192,C:\Windows\Fonts\consolab.ttf,windows-surrogate,train
train/000247.png,125:739,125739,horizontal_dimension,coordinate,131,87,74,16,384,192,C:\Windows\Fonts\bahnschrift.ttf,windows-surrogate,train
train/000248.png,428:192,428192,leader_note,coordinate,141,69,98,21,384,192,C:\Windows\Fonts\bahnschrift.ttf,windows-surrogate,train
train/000249.png,57.11-02,571102,horizontal_dimension,tolerance_range,158,80,71,13,384,192,C:\Windows\Fonts\segoeui.ttf,windows-surrogate,train
train/000250.png,53-5750,535750,title_block,drawing_no,166,142,74,14,384,192,C:\Windows\Fonts\segoeui.ttf,windows-surrogate,train
train/000251.png,"6,056",6056,leader_note,mass,216,101,90,23,384,192,C:\Windows\Fonts\cour.ttf,windows-surrogate,train
train/000252.png,85-9115,859115,horizontal_dimension,drawing_no,134,111,72,16,384,192,C:\Windows\Fonts\bahnschrift.ttf,windows-surrogate,train
train/000253.png,784:515,784515,leader_note,coordinate,107,38,70,12,384,192,C:\Windows\Fonts\consolab.ttf,windows-surrogate,train
train/000254.png,277.89,27789,horizontal_dimension,two_decimal,156,115,78,15,384,192,C:\Windows\Fonts\consolab.ttf,windows-surrogate,train
train/000255.png,670.3,6703,leader_note,one_decimal,246,99,70,15,384,192,C:\Windows\Fonts\courbd.ttf,windows-surrogate,train
train/000256.png,43.03-04,430304,horizontal_dimension,tolerance_range,109,75,128,19,384,192,C:\Windows\Fonts\consolab.ttf,windows-surrogate,train
train/000257.png,238.77,23877,table_callout,two_decimal,216,131,62,16,384,192,C:\Windows\Fonts\bahnschrift.ttf,windows-surrogate,train
train/000258.png,1:1,11,leader_note,scale,225,20,39,14,384,192,C:\Windows\Fonts\courbd.ttf,windows-surrogate,train
train/000259.png,2029/02/13,20290213,table_callout,date,126,81,152,24,384,192,C:\Windows\Fonts\segoeui.ttf,windows-surrogate,train
train/000260.png,5:5,55,title_block,scale,200,135,42,17,384,192,C:\Windows\Fonts\consolab.ttf,windows-surrogate,train
train/000261.png,957,957,title_block,plain_mm,174,133,33,12,384,192,C:\Windows\Fonts\cour.ttf,windows-surrogate,train
train/000262.png,1:20,120,title_block,scale,156,136,41,18,384,192,C:\Windows\Fonts\bahnschrift.ttf,windows-surrogate,train
train/000263.png,360.64,36064,table_callout,two_decimal,81,107,84,17,384,192,C:\Windows\Fonts\consolab.ttf,windows-surrogate,train
train/000264.png,81:739,81739,leader_note,coordinate,127,53,84,15,384,192,C:\Windows\Fonts\courbd.ttf,windows-surrogate,train
train/000265.png,2027/04/06,20270406,leader_note,date,146,61,152,24,384,192,C:\Windows\Fonts\segoeui.ttf,windows-surrogate,train
train/000266.png,58-2255,582255,horizontal_dimension,drawing_no,162,67,94,18,384,192,C:\Windows\Fonts\bahnschrift.ttf,windows-surrogate,train
train/000267.png,352.05,35205,horizontal_dimension,two_decimal,157,91,65,16,384,192,C:\Windows\Fonts\segoeui.ttf,windows-surrogate,train
train/000268.png,89.90-02,899002,title_block,tolerance_range,179,134,96,13,384,192,C:\Windows\Fonts\consolab.ttf,windows-surrogate,train
train/000269.png,13-6715,136715,leader_note,drawing_no,115,53,79,16,384,192,C:\Windows\Fonts\arialbd.ttf,windows-surrogate,train
train/000270.png,52-2224,522224,title_block,drawing_no,191,142,86,17,384,192,C:\Windows\Fonts\arialbd.ttf,windows-surrogate,train
train/000271.png,5:1,51,leader_note,scale,114,67,42,16,384,192,C:\Windows\Fonts\consolab.ttf,windows-surrogate,train
train/000272.png,1/5,15,table_callout,sheet,164,162,27,15,384,192,C:\Windows\Fonts\segoeui.ttf,windows-surrogate,train
train/000273.png,785,785,horizontal_dimension,plain_mm,212,111,39,15,384,192,C:\Windows\Fonts\consola.ttf,windows-surrogate,train
train/000274.png,932.9,9329,leader_note,one_decimal,157,65,70,16,384,192,C:\Windows\Fonts\consolab.ttf,windows-surrogate,train
train/000275.png,14-8390,148390,horizontal_dimension,drawing_no,159,91,77,13,384,192,C:\Windows\Fonts\consola.ttf,windows-surrogate,train
train/000276.png,41-8768,418768,title_block,drawing_no,163,139,91,15,384,192,C:\Windows\Fonts\consolab.ttf,windows-surrogate,train
train/000277.png,82-2567,822567,title_block,drawing_no,197,129,65,13,384,192,C:\Windows\Fonts\bahnschrift.ttf,windows-surrogate,train
train/000278.png,1:10,110,title_block,scale,156,137,53,20,384,192,C:\Windows\Fonts\arial.ttf,windows-surrogate,train
train/000279.png,10:1,101,leader_note,scale,146,80,60,16,384,192,C:\Windows\Fonts\cour.ttf,windows-surrogate,train
train/000280.png,5:2,52,table_callout,scale,52,101,33,13,384,192,C:\Windows\Fonts\consolab.ttf,windows-surrogate,train
train/000281.png,85-8963,858963,horizontal_dimension,drawing_no,168,97,77,12,384,192,C:\Windows\Fonts\cour.ttf,windows-surrogate,train
train/000282.png,113.50,11350,title_block,two_decimal,204,114,93,22,384,192,C:\Windows\Fonts\arialbd.ttf,windows-surrogate,train
train/000283.png,11,11,table_callout,plain_mm,305,62,26,14,384,192,C:\Windows\Fonts\courbd.ttf,windows-surrogate,train
train/000284.png,2/6,26,title_block,sheet,151,131,40,21,384,192,C:\Windows\Fonts\arial.ttf,windows-surrogate,train
train/000285.png,2027/01/20,20270120,horizontal_dimension,date,110,79,108,16,384,192,C:\Windows\Fonts\arial.ttf,windows-surrogate,train
train/000286.png,67.60,6760,leader_note,two_decimal,187,32,70,21,384,192,C:\Windows\Fonts\segoeui.ttf,windows-surrogate,train
train/000287.png,53.34-04,533404,leader_note,tolerance_range,160,76,88,12,384,192,C:\Windows\Fonts\courbd.ttf,windows-surrogate,train
train/000288.png,296.56,29656,table_callout,two_decimal,108,37,84,17,384,192,C:\Windows\Fonts\consola.ttf,windows-surrogate,train
train/000289.png,231.19,23119,leader_note,two_decimal,187,124,81,20,384,192,C:\Windows\Fonts\segoeui.ttf,windows-surrogate,train
train/000290.png,31.24,3124,title_block,two_decimal,157,150,75,17,384,192,C:\Windows\Fonts\consola.ttf,windows-surrogate,train
train/000291.png,43.42-04,434204,leader_note,tolerance_range,217,102,120,22,384,192,C:\Windows\Fonts\arialbd.ttf,windows-surrogate,train
train/000292.png,802.1,8021,horizontal_dimension,one_decimal,147,107,80,19,384,192,C:\Windows\Fonts\consolab.ttf,windows-surrogate,train
train/000293.png,2031/05/01,20310501,leader_note,date,245,24,126,25,384,192,C:\Windows\Fonts\bahnschrift.ttf,windows-surrogate,train
train/000294.png,84.6,846,horizontal_dimension,one_decimal,202,91,64,16,384,192,C:\Windows\Fonts\cour.ttf,windows-surrogate,train
train/000295.png,2032/10/19,20321019,title_block,date,140,136,108,16,384,192,C:\Windows\Fonts\arialbd.ttf,windows-surrogate,train
train/000296.png,624:507,624507,horizontal_dimension,coordinate,187,105,79,16,384,192,C:\Windows\Fonts\arialbd.ttf,windows-surrogate,train
train/000297.png,185.28-09,1852809,title_block,tolerance_range,153,129,97,16,384,192,C:\Windows\Fonts\arialbd.ttf,windows-surrogate,train
train/000298.png,127:151,127151,title_block,coordinate,180,117,85,17,384,192,C:\Windows\Fonts\arial.ttf,windows-surrogate,train
train/000299.png,84-2115,842115,horizontal_dimension,drawing_no,107,95,66,13,384,192,C:\Windows\Fonts\arial.ttf,windows-surrogate,train
train/000300.png,3/4,34,title_block,sheet,178,142,27,17,384,192,C:\Windows\Fonts\bahnschrift.ttf,windows-surrogate,train
train/000301.png,584,584,table_callout,plain_mm,298,79,36,14,384,192,C:\Windows\Fonts\consolab.ttf,windows-surrogate,train
train/000302.png,8/12,812,table_callout,sheet,180,30,56,21,384,192,C:\Windows\Fonts\consolab.ttf,windows-surrogate,train
train/000303.png,1:1,11,title_block,scale,181,121,36,13,384,192,C:\Windows\Fonts\courbd.ttf,windows-surrogate,train
train/000304.png,167.79-01,1677901,table_callout,tolerance_range,263,48,117,15,384,192,C:\Windows\Fonts\consola.ttf,windows-surrogate,train
train/000305.png,240.9,2409,horizontal_dimension,one_decimal,183,79,45,13,384,192,C:\Windows\Fonts\bahnschrift.ttf,windows-surrogate,train
train/000306.png,2026/07/14,20260714,table_callout,date,224,123,130,20,384,192,C:\Windows\Fonts\consola.ttf,windows-surrogate,train
train/000307.png,28.28-02,282802,leader_note,tolerance_range,245,46,108,20,384,192,C:\Windows\Fonts\bahnschrift.ttf,windows-surrogate,train
train/000308.png,3/11,311,horizontal_dimension,sheet,186,87,42,24,384,192,C:\Windows\Fonts\bahnschrift.ttf,windows-surrogate,train
train/000309.png,379.35,37935,leader_note,two_decimal,219,102,66,12,384,192,C:\Windows\Fonts\cour.ttf,windows-surrogate,train
train/000310.png,2031/09/19,20310919,table_callout,date,236,71,140,18,384,192,C:\Windows\Fonts\cour.ttf,windows-surrogate,train
train/000311.png,671,671,horizontal_dimension,plain_mm,192,129,42,14,384,192,C:\Windows\Fonts\cour.ttf,windows-surrogate,train
train/000312.png,"9,358",9358,table_callout,mass,136,16,55,21,384,192,C:\Windows\Fonts\bahnschrift.ttf,windows-surrogate,train
train/000313.png,2026/02/10,20260210,horizontal_dimension,date,130,64,140,21,384,192,C:\Windows\Fonts\consola.ttf,windows-surrogate,train
train/000314.png,6/8,68,table_callout,sheet,212,117,35,19,384,192,C:\Windows\Fonts\arial.ttf,windows-surrogate,train
train/000315.png,"16,632",16632,leader_note,mass,192,117,84,21,384,192,C:\Windows\Fonts\consolab.ttf,windows-surrogate,train
train/000316.png,37.42-02,374202,horizontal_dimension,tolerance_range,117,123,114,21,384,192,C:\Windows\Fonts\bahnschrift.ttf,windows-surrogate,train
train/000317.png,496,496,table_callout,plain_mm,75,127,42,15,384,192,C:\Windows\Fonts\cour.ttf,windows-surrogate,train
train/000318.png,2027/01/20,20270120,horizontal_dimension,date,97,120,150,22,384,192,C:\Windows\Fonts\consola.ttf,windows-surrogate,train
train/000319.png,50-2648,502648,leader_note,drawing_no,245,98,72,14,384,192,C:\Windows\Fonts\arial.ttf,windows-surrogate,train
train/000320.png,33-2741,332741,title_block,drawing_no,207,146,86,17,384,192,C:\Windows\Fonts\arialbd.ttf,windows-surrogate,train
train/000321.png,2025/11/27,20251127,horizontal_dimension,date,128,127,130,16,384,192,C:\Windows\Fonts\cour.ttf,windows-surrogate,train
train/000322.png,197.33-03,1973303,leader_note,tolerance_range,245,66,77,13,384,192,C:\Windows\Fonts\bahnschrift.ttf,windows-surrogate,train
train/000323.png,"10,521",10521,horizontal_dimension,mass,152,88,65,19,384,192,C:\Windows\Fonts\segoeui.ttf,windows-surrogate,train
train/000324.png,"8,815",8815,title_block,mass,200,141,55,16,384,192,C:\Windows\Fonts\consolab.ttf,windows-surrogate,train
train/000325.png,924:262,924262,table_callout,coordinate,197,44,112,17,384,192,C:\Windows\Fonts\cour.ttf,windows-surrogate,train
train/000326.png,2030/12/28,20301228,horizontal_dimension,date,135,91,116,17,384,192,C:\Windows\Fonts\arialbd.ttf,windows-surrogate,train
train/000327.png,2:10,210,title_block,scale,165,153,51,19,384,192,C:\Windows\Fonts\segoeui.ttf,windows-surrogate,train
train/000328.png,"23,088",23088,horizontal_dimension,mass,171,81,90,22,384,192,C:\Windows\Fonts\consola.ttf,windows-surrogate,train
train/000329.png,254:416,254416,table_callout,coordinate,126,75,70,12,384,192,C:\Windows\Fonts\consola.ttf,windows-surrogate,train
train/000330.png,2029/02/14,20290214,horizontal_dimension,date,152,80,114,22,384,192,C:\Windows\Fonts\bahnschrift.ttf,windows-surrogate,train
train/000331.png,25.3,253,title_block,one_decimal,175,127,64,17,384,192,C:\Windows\Fonts\cour.ttf,windows-surrogate,train
train/000332.png,873:624,873624,horizontal_dimension,coordinate,163,146,64,13,384,192,C:\Windows\Fonts\segoeui.ttf,windows-surrogate,train
train/000333.png,218,218,horizontal_dimension,plain_mm,168,123,25,13,384,192,C:\Windows\Fonts\bahnschrift.ttf,windows-surrogate,train
train/000334.png,1:10,110,leader_note,scale,197,96,52,15,384,192,C:\Windows\Fonts\consolab.ttf,windows-surrogate,train
train/000335.png,184.08-07,1840807,title_block,tolerance_range,152,138,98,16,384,192,C:\Windows\Fonts\segoeui.ttf,windows-surrogate,train
train/000336.png,2/7,27,title_block,sheet,157,144,40,20,384,192,C:\Windows\Fonts\arialbd.ttf,windows-surrogate,train
train/000337.png,4/2,42,table_callout,sheet,199,152,51,21,384,192,C:\Windows\Fonts\cour.ttf,windows-surrogate,train
train/000338.png,520:115,520115,table_callout,coordinate,52,30,91,15,384,192,C:\Windows\Fonts\consola.ttf,windows-surrogate,train
train/000339.png,945.6,9456,leader_note,one_decimal,227,68,50,12,384,192,C:\Windows\Fonts\consolab.ttf,windows-surrogate,train
train/000340.png,2029/10/09,20291009,title_block,date,189,117,140,20,384,192,C:\Windows\Fonts\consola.ttf,windows-surrogate,train
train/000341.png,122.01-08,1220108,table_callout,tolerance_range,31,48,135,16,384,192,C:\Windows\Fonts\courbd.ttf,windows-surrogate,train
train/000342.png,822,822,title_block,plain_mm,180,122,30,12,384,192,C:\Windows\Fonts\consolab.ttf,windows-surrogate,train
train/000343.png,12:501,12501,leader_note,coordinate,214,94,46,13,384,192,C:\Windows\Fonts\bahnschrift.ttf,windows-surrogate,train
train/000344.png,5/4,54,leader_note,sheet,138,125,36,21,384,192,C:\Windows\Fonts\segoeui.ttf,windows-surrogate,train
train/000345.png,2025/05/28,20250528,title_block,date,151,140,150,21,384,192,C:\Windows\Fonts\courbd.ttf,windows-surrogate,train
train/000346.png,77.96-03,779603,table_callout,tolerance_range,114,137,112,21,384,192,C:\Windows\Fonts\bahnschrift.ttf,windows-surrogate,train
train/000347.png,83-9674,839674,horizontal_dimension,drawing_no,144,131,105,17,384,192,C:\Windows\Fonts\consolab.ttf,windows-surrogate,train
train/000348.png,183.27-09,1832709,leader_note,tolerance_range,143,58,89,14,384,192,C:\Windows\Fonts\segoeui.ttf,windows-surrogate,train
train/000349.png,767.1,7671,table_callout,one_decimal,179,82,85,18,384,192,C:\Windows\Fonts\cour.ttf,windows-surrogate,train
train/000350.png,709.5,7095,leader_note,one_decimal,250,42,60,14,384,192,C:\Windows\Fonts\consolab.ttf,windows-surrogate,train
train/000351.png,5:2,52,leader_note,scale,166,93,36,13,384,192,C:\Windows\Fonts\consola.ttf,windows-surrogate,train
train/000352.png,410,410,title_block,plain_mm,197,140,48,16,384,192,C:\Windows\Fonts\cour.ttf,windows-surrogate,train
train/000353.png,168:853,168853,table_callout,coordinate,95,58,83,17,384,192,C:\Windows\Fonts\segoeui.ttf,windows-surrogate,train
train/000354.png,5:1,51,leader_note,scale,166,92,51,20,384,192,C:\Windows\Fonts\consola.ttf,windows-surrogate,train
train/000355.png,187.27-09,1872709,table_callout,tolerance_range,25,77,105,17,384,192,C:\Windows\Fonts\arialbd.ttf,windows-surrogate,train
train/000356.png,112.96-06,1129606,horizontal_dimension,tolerance_range,97,113,122,20,384,192,C:\Windows\Fonts\arialbd.ttf,windows-surrogate,train
train/000357.png,6/8,68,leader_note,sheet,232,103,30,16,384,192,C:\Windows\Fonts\segoeui.ttf,windows-surrogate,train
train/000358.png,7/12,712,horizontal_dimension,sheet,138,83,49,18,384,192,C:\Windows\Fonts\arial.ttf,windows-surrogate,train
train/000359.png,22-4962,224962,horizontal_dimension,drawing_no,156,88,105,18,384,192,C:\Windows\Fonts\consolab.ttf,windows-surrogate,train
train/000360.png,5:1,51,table_callout,scale,115,80,45,18,384,192,C:\Windows\Fonts\consola.ttf,windows-surrogate,train
train/000361.png,785.2,7852,table_callout,one_decimal,101,105,65,13,384,192,C:\Windows\Fonts\cour.ttf,windows-surrogate,train
train/000362.png,595.9,5959,horizontal_dimension,one_decimal,187,122,44,13,384,192,C:\Windows\Fonts\bahnschrift.ttf,windows-surrogate,train
train/000363.png,2026/06/25,20260625,table_callout,date,51,87,108,16,384,192,C:\Windows\Fonts\arial.ttf,windows-surrogate,train
train/000364.png,2030/05/15,20300515,table_callout,date,192,20,120,15,384,192,C:\Windows\Fonts\cour.ttf,windows-surrogate,train
train/000365.png,2030/06/17,20300617,table_callout,date,208,42,140,20,384,192,C:\Windows\Fonts\consola.ttf,windows-surrogate,train
train/000366.png,932,932,title_block,plain_mm,160,111,36,13,384,192,C:\Windows\Fonts\consolab.ttf,windows-surrogate,train
train/000367.png,"88,942",88942,title_block,mass,150,124,88,26,384,192,C:\Windows\Fonts\arialbd.ttf,windows-surrogate,train
train/000368.png,"21,444",21444,leader_note,mass,172,52,84,20,384,192,C:\Windows\Fonts\consolab.ttf,windows-surrogate,train
train/000369.png,2030/07/24,20300724,title_block,date,174,138,120,16,384,192,C:\Windows\Fonts\consola.ttf,windows-surrogate,train
train/000370.png,279.8,2798,leader_note,one_decimal,190,73,54,16,384,192,C:\Windows\Fonts\arial.ttf,windows-surrogate,train
train/000371.png,2024/04/13,20240413,title_block,date,197,141,150,19,384,192,C:\Windows\Fonts\cour.ttf,windows-surrogate,train
train/000372.png,2:2,22,table_callout,scale,143,155,37,21,384,192,C:\Windows\Fonts\bahnschrift.ttf,windows-surrogate,train
train/000373.png,8/8,88,title_block,sheet,199,118,42,18,384,192,C:\Windows\Fonts\cour.ttf,windows-surrogate,train
train/000374.png,33.5,335,title_block,one_decimal,204,147,52,14,384,192,C:\Windows\Fonts\cour.ttf,windows-surrogate,train
train/000375.png,26-2593,262593,horizontal_dimension,drawing_no,140,122,98,19,384,192,C:\Windows\Fonts\bahnschrift.ttf,windows-surrogate,train
train/000376.png,554,554,table_callout,plain_mm,50,27,36,14,384,192,C:\Windows\Fonts\consola.ttf,windows-surrogate,train
train/000377.png,300.48,30048,table_callout,two_decimal,243,29,66,12,384,192,C:\Windows\Fonts\cour.ttf,windows-surrogate,train
train/000378.png,317,317,title_block,plain_mm,183,128,39,15,384,192,C:\Windows\Fonts\consola.ttf,windows-surrogate,train
train/000379.png,83-4498,834498,table_callout,drawing_no,241,66,98,17,384,192,C:\Windows\Fonts\consolab.ttf,windows-surrogate,train
train/000380.png,17-1565,171565,table_callout,drawing_no,284,115,98,15,384,192,C:\Windows\Fonts\courbd.ttf,windows-surrogate,train
train/000381.png,559,559,horizontal_dimension,plain_mm,128,82,36,15,384,192,C:\Windows\Fonts\arialbd.ttf,windows-surrogate,train
train/000382.png,2024/12/12,20241212,horizontal_dimension,date,104,99,144,21,384,192,C:\Windows\Fonts\arialbd.ttf,windows-surrogate,train
train/000383.png,13.28-05,132805,title_block,tolerance_range,147,140,94,18,384,192,C:\Windows\Fonts\bahnschrift.ttf,windows-surrogate,train
train/000384.png,"83,699",83699,title_block,mass,148,150,102,23,384,192,C:\Windows\Fonts\courbd.ttf,windows-surrogate,train
train/000385.png,304.4,3044,leader_note,one_decimal,161,80,70,16,384,192,C:\Windows\Fonts\consola.ttf,windows-surrogate,train
train/000386.png,"96,981",96981,title_block,mass,184,152,70,21,384,192,C:\Windows\Fonts\segoeui.ttf,windows-surrogate,train
train/000387.png,360:565,360565,horizontal_dimension,coordinate,138,120,104,21,384,192,C:\Windows\Fonts\arial.ttf,windows-surrogate,train
train/000388.png,653.5,6535,horizontal_dimension,one_decimal,171,128,72,21,384,192,C:\Windows\Fonts\arialbd.ttf,windows-surrogate,train
train/000389.png,68-1880,681880,horizontal_dimension,drawing_no,159,74,89,18,384,192,C:\Windows\Fonts\bahnschrift.ttf,windows-surrogate,train
train/000390.png,7/11,711,leader_note,sheet,258,75,56,18,384,192,C:\Windows\Fonts\cour.ttf,windows-surrogate,train
train/000391.png,2032/02/28,20320228,table_callout,date,253,54,120,16,384,192,C:\Windows\Fonts\courbd.ttf,windows-surrogate,train
train/000392.png,117.46-04,1174604,leader_note,tolerance_range,198,28,81,13,384,192,C:\Windows\Fonts\arialbd.ttf,windows-surrogate,train
train/000393.png,2032/06/04,20320604,table_callout,date,178,85,170,24,384,192,C:\Windows\Fonts\consola.ttf,windows-surrogate,train
train/000394.png,8.61-08,86108,title_block,tolerance_range,184,138,98,21,384,192,C:\Windows\Fonts\segoeui.ttf,windows-surrogate,train
train/000395.png,6/6,66,title_block,sheet,190,125,45,21,384,192,C:\Windows\Fonts\consolab.ttf,windows-surrogate,train
train/000396.png,2027/10/08,20271008,table_callout,date,104,99,144,21,384,192,C:\Windows\Fonts\arial.ttf,windows-surrogate,train
train/000397.png,580,580,table_callout,plain_mm,92,99,48,17,384,192,C:\Windows\Fonts\cour.ttf,windows-surrogate,train
train/000398.png,2025/10/24,20251024,title_block,date,136,144,160,23,384,192,C:\Windows\Fonts\consola.ttf,windows-surrogate,train
train/000399.png,"39,440",39440,title_block,mass,151,149,78,18,384,192,C:\Windows\Fonts\courbd.ttf,windows-surrogate,train
train/000400.png,292.5,2925,table_callout,one_decimal,197,88,75,16,384,192,C:\Windows\Fonts\cour.ttf,windows-surrogate,train
train/000401.png,697,697,leader_note,plain_mm,231,35,33,16,384,192,C:\Windows\Fonts\bahnschrift.ttf,windows-surrogate,train
train/000402.png,767:719,767719,leader_note,coordinate,134,29,80,18,384,192,C:\Windows\Fonts\bahnschrift.ttf,windows-surrogate,train
train/000403.png,5/2,52,table_callout,sheet,264,131,45,21,384,192,C:\Windows\Fonts\courbd.ttf,windows-surrogate,train
train/000404.png,6/2,62,leader_note,sheet,89,53,30,16,384,192,C:\Windows\Fonts\arial.ttf,windows-surrogate,train
train/000405.png,305.19,30519,table_callout,two_decimal,107,123,55,14,384,192,C:\Windows\Fonts\bahnschrift.ttf,windows-surrogate,train
train/000406.png,6/3,63,leader_note,sheet,153,98,51,22,384,192,C:\Windows\Fonts\cour.ttf,windows-surrogate,train
train/000407.png,"58,279",58279,leader_note,mass,215,37,54,15,384,192,C:\Windows\Fonts\segoeui.ttf,windows-surrogate,train
train/000408.png,"12,510",12510,table_callout,mass,134,119,96,20,384,192,C:\Windows\Fonts\cour.ttf,windows-surrogate,train
train/000409.png,248:804,248804,leader_note,coordinate,136,25,77,12,384,192,C:\Windows\Fonts\courbd.ttf,windows-surrogate,train
train/000410.png,956,956,table_callout,plain_mm,131,83,33,13,384,192,C:\Windows\Fonts\consola.ttf,windows-surrogate,train
train/000411.png,760:803,760803,title_block,coordinate,190,139,91,14,384,192,C:\Windows\Fonts\courbd.ttf,windows-surrogate,train
train/000412.png,"62,505",62505,leader_note,mass,168,74,78,16,384,192,C:\Windows\Fonts\courbd.ttf,windows-surrogate,train
train/000413.png,320.83,32083,table_callout,two_decimal,204,153,61,15,384,192,C:\Windows\Fonts\arial.ttf,windows-surrogate,train
